shipment_id,shipment_date,origin_warehouse,destination_region,carrier,transport_mode,distance_km,weight_kg,shipment_volume_units,inventory_level,transportation_cost,delivery_time_days,delayed,distance_km_norm,weight_kg_norm,transportation_cost_norm,delivery_time_days_norm,inventory_level_norm,shipment_volume_units_norm
SHP100286,2025-03-28 19:48:59.449541,WH-Mumbai,North,Carrier A,Sea,1166.3,331.5,106,1653,5701.86,2.3,1,0.6734538199741814,0.24854784469581165,0.3187316129420544,0.857142857142857,0.33013013013013015,0.3
SHP100709,2025-08-04 05:49:29.474562,WH-Delhi,South,Carrier B,Air,287.4,263.6,142,1967,16209.69,0.8,0,0.15772796620115007,0.19665239987771324,0.8871865979754414,0.2448979591836735,0.392992992992993,0.8142857142857143
SHP100430,2025-05-11 13:00:39.032527,WH-Mumbai,East,Carrier C,Road,173.9,170.3,115,2928,2057.47,0.5,0,0.09112780190118532,0.125343931519413,0.12157657113933912,0.12244897959183672,0.5853853853853854,0.42857142857142855
SHP100641,2025-07-14 14:22:19.115929,WH-Kolkata,North,Carrier D,Sea,640.9,380.2,122,4878,3173.56,0.9,0,0.3651566717521417,0.2857688780189544,0.18195506263053313,0.2857142857142857,0.9757757757757758,0.5285714285714286
SHP100201,2025-03-03 00:30:01.501251,WH-Kolkata,West,Carrier B,Road,354.4,243.6,122,4507,5377.71,0.8,0,0.19704260063372842,0.18136655457046771,0.30119567227699107,0.2448979591836735,0.9015015015015015,0.5285714285714286
SHP100873,2025-09-23 00:44:26.221851,WH-Kolkata,South,Carrier C,Rail,339.8,332.2,102,2640,3697.72,0.6,0,0.18847553104095763,0.24908284928156524,0.21031118991419684,0.16326530612244897,0.5277277277277277,0.24285714285714285
SHP100789,2025-08-28 12:42:38.131776,WH-Delhi,South,Carrier C,Road,628.3,70.5,112,1687,8163.54,1.6,1,0.3577631733364628,0.049067563436258024,0.4519041392921179,0.5714285714285714,0.33693693693693694,0.38571428571428573
SHP100915,2025-10-05 18:45:20.266889,WH-Kolkata,South,Carrier B,Road,789.2,174.0,123,2538,10192.52,2.3,1,0.45217697453350547,0.12817181290125343,0.5616683623080063,0.857142857142857,0.5073073073073073,0.5428571428571428
SHP100280,2025-03-27 00:06:00.300250,WH-Mumbai,North,Carrier C,Rail,443.4,120.7,116,3081,3381.52,0.4,0,0.24926651801431754,0.0874350351574442,0.19320533016317717,0.08163265306122448,0.616016016016016,0.44285714285714284
SHP100133,2025-02-10 09:02:51.142618,WH-Bengaluru,West,Carrier D,Road,1532.5,131.0,117,1519,18020.62,1.6,1,0.8883347024997066,0.09530724549067562,0.9851547023363334,0.5714285714285714,0.3033033033033033,0.45714285714285713
SHP101069,2025-11-21 12:48:38.432026,WH-Delhi,North,Carrier C,Road,379.2,166.8,121,164,4646.56,0.5,0,0.21159488322966785,0.12266890859064505,0.26164175274201945,0.12244897959183672,0.03203203203203203,0.5142857142857142
SHP100090,2025-01-28 07:44:47.239366,WH-Mumbai,West,Carrier B,Rail,650.3,255.8,126,386,5409.68,0.2,0,0.3706724562844736,0.19069092020788747,0.30292519263195655,0.0,0.07647647647647647,0.5857142857142857
SHP100453,2025-05-18 12:35:25.771476,WH-Chennai,South,Carrier D,Sea,227.2,387.4,121,1639,2065.84,1.8,1,0.12240347377068418,0.2912717823295628,0.12202937330921906,0.6530612244897959,0.32732732732732733,0.5142857142857142
SHP100341,2025-04-14 12:33:01.651376,WH-Bengaluru,South,Carrier D,Rail,501.3,141.1,119,2390,3924.1,0.8,0,0.28324140359112776,0.10302659737083458,0.22255794680994584,0.2448979591836735,0.47767767767767766,0.4857142857142857
SHP100142,2025-02-13 02:37:19.866555,WH-Bengaluru,Central,Carrier D,Rail,536.9,38.4,116,2630,3587.44,0.5,0,0.3041309705433634,0.024533781718129012,0.20434523731033077,0.12244897959183672,0.5257257257257257,0.44285714285714284
SHP100824,2025-09-08 03:43:23.169307,WH-Kolkata,West,Carrier D,Air,943.7,311.1,145,598,18295.03375,0.4,0,0.542835347963854,0.23295628248242128,1.0,0.08163265306122448,0.11891891891891893,0.8571428571428571
SHP100080,2025-01-25 06:53:08.657214,WH-Kolkata,West,Carrier A,Road,257.3,299.6,119,4306,4204.77,0.2,0,0.14006571998591716,0.22416692143075512,0.23774169651367352,0.0,0.8612612612612612,0.4857142857142857
SHP101041,2025-11-13 00:48:02.402001,WH-Bengaluru,West,Carrier A,Rail,112.1,78.8,115,574,764.94,0.5,0,0.054864452529045885,0.0554111892387649,0.05165298826778488,0.12244897959183672,0.11411411411411411,0.42857142857142855
SHP100258,2025-03-20 07:48:23.419516,WH-Kolkata,West,Carrier A,Rail,92.7,289.2,125,625,1417.16,1.1,0,0.04348081211125454,0.21621828187098743,0.08693693465238339,0.3673469387755102,0.12432432432432433,0.5714285714285714
SHP100830,2025-09-09 23:26:22.318598,WH-Bengaluru,South,Carrier C,Road,440.4,81.5,140,3513,5355.06,0.9,0,0.2475061612486797,0.05747477835524304,0.299970347408678,0.2857142857142857,0.7025025025025025,0.7857142857142857
SHP100035,2025-01-11 15:00:45.037531,WH-Bengaluru,West,Carrier D,Sea,809.1,545.0,122,2525,4636.66,2.1,1,0.46385400774556973,0.41172424335065727,0.2611061802830216,0.7755102040816326,0.5047047047047047,0.5285714285714286
SHP100555,2025-06-18 11:46:11.309424,WH-Kolkata,East,Carrier D,Road,1227.8,98.7,119,455,14899.55,2.3,1,0.7095411336697571,0.07062060531947417,0.8163103453056094,0.857142857142857,0.09029029029029029,0.4857142857142857
SHP100231,2025-03-12 03:04:57.247706,WH-Kolkata,West,Carrier B,Road,916.8,251.3,99,147,11747.64,2.2,1,0.527050815631968,0.18725160501375726,0.645797598917765,0.8163265306122448,0.028628628628628628,0.2
SHP100736,2025-08-12 10:32:55.646371,WH-Kolkata,East,Carrier D,Road,504.5,442.4,111,781,7107.81,0.7,0,0.2851191174744748,0.3333078569244879,0.3947910168539649,0.20408163265306117,0.15555555555555556,0.37142857142857144
SHP100936,2025-10-12 03:45:47.289407,WH-Kolkata,West,Carrier A,Sea,1714.4,249.8,103,1400,8060.3,2.6,1,0.9950710010562142,0.18610516661571383,0.4463190382146503,0.9795918367346937,0.2794794794794795,0.2571428571428571
SHP100006,2025-01-02 19:42:59.149291,WH-Chennai,Central,Carrier C,Road,354.8,197.5,133,2413,4171.42,0.5,0,0.1972773148691468,0.14613268113726688,0.23593752060381737,0.12244897959183672,0.48228228228228226,0.6857142857142857
SHP100573,2025-06-23 22:55:08.757297,WH-Bengaluru,East,Carrier A,Sea,402.0,154.4,111,3851,2271.25,0.4,0,0.2249735946485154,0.11319168450015285,0.13314169036000006,0.08163265306122448,0.7701701701701702,0.37142857142857144
SHP100527,2025-06-09 23:45:35.279399,WH-Kolkata,West,Carrier B,Rail,360.4,283.0,94,4177,4218.67,0.6,0,0.2005633141650041,0.21147966982574135,0.23849366188539764,0.16326530612244897,0.8354354354354354,0.12857142857142856
SHP100047,2025-01-15 06:26:43.336113,WH-Mumbai,East,Carrier A,Road,397.4,311.1,129,4087,5704.54,0.6,0,0.22227438094120405,0.23295628248242128,0.31887659619358105,0.16326530612244897,0.8174174174174175,0.6285714285714286
SHP101062,2025-11-19 09:48:29.424520,WH-Kolkata,North,Carrier D,Road,200.9,176.4,114,1852,2514.55,1.4,0,0.10697101279192583,0.1300061143381229,0.1463037892765816,0.48979591836734687,0.36996996996996995,0.4142857142857143
SHP101017,2025-11-05 17:56:05.804837,WH-Delhi,Central,Carrier C,Road,291.2,312.4,127,952,4652.21,0.3,0,0.15995775143762467,0.23394986242739219,0.2619474077312454,0.040816326530612235,0.1897897897897898,0.6
SHP100705,2025-08-03 00:40:50.041701,WH-Delhi,West,Carrier D,Road,1135.4,257.0,117,2791,14500.15,0.8,0,0.6553221452881118,0.1916080709263222,0.7947035129698812,0.2448979591836735,0.557957957957958,0.45714285714285713
SHP100363,2025-04-21 04:50:38.532110,WH-Bengaluru,East,Carrier B,Rail,496.6,130.1,119,3333,4218.67,1.3,0,0.28048351132496185,0.09461938245184957,0.23849366188539764,0.4489795918367347,0.6664664664664665,0.4857142857142857
SHP100094,2025-01-29 12:53:26.672226,WH-Chennai,South,Carrier A,Sea,571.4,148.4,124,1683,2926.54,1.4,1,0.32437507334819854,0.1086059309079792,0.16859171830511605,0.48979591836734687,0.33613613613613613,0.5571428571428572
SHP100538,2025-06-13 07:54:23.719766,WH-Chennai,West,Carrier B,Road,719.8,369.5,133,3358,9922.13,0.4,0,0.4114540546884168,0.27759095077957807,0.5470407423899853,0.08163265306122448,0.6714714714714715,0.6857142857142857
SHP101038,2025-11-12 02:56:32.827356,WH-Delhi,South,Carrier C,Road,216.2,162.6,103,4311,2872.87,0.2,0,0.11594883229667878,0.11945888107612349,0.16568826639860995,0.0,0.8622622622622622,0.2571428571428571
SHP101104,2025-12-02 03:49:23.469557,WH-Chennai,South,Carrier B,Sea,650.0,229.1,93,256,3453.49,2.2,1,0.3704964206079098,0.17028431672271474,0.1970987796454064,0.8163265306122448,0.05045045045045045,0.11428571428571428
SHP100428,2025-05-10 22:26:19.316096,WH-Delhi,South,Carrier D,Road,296.7,208.3,131,1908,4947.2,0.4,0,0.16318507217462735,0.15438703760317946,0.2779058440625335,0.08163265306122448,0.38118118118118116,0.6571428571428571
SHP100960,2025-10-19 10:37:43.886572,WH-Delhi,East,Carrier C,Rail,307.1,170.1,120,536,3126.67,1.1,0,0.16928764229550522,0.12519107306634056,0.17941839671109824,0.3673469387755102,0.1065065065065065,0.5
SHP100487,2025-05-28 20:19:00.950792,WH-Delhi,West,Carrier A,Air,316.0,401.1,108,3266,18295.03375,0.2,0,0.1745100340335641,0.301742586365026,1.0,0.0,0.6530530530530531,0.32857142857142857
SHP100148,2025-02-14 22:20:19.015846,WH-Mumbai,South,Carrier D,Road,312.4,131.2,123,3825,4434.85,0.5,0,0.1723976059147987,0.09546010394374807,0.2501886168536944,0.12244897959183672,0.7649649649649649,0.5428571428571428
SHP100581,2025-06-26 09:12:27.623019,WH-Delhi,West,Carrier B,Road,692.0,36.8,119,1921,8341.11,0.7,0,0.39514141532683955,0.023310914093549368,0.46151036167032344,0.20408163265306117,0.3837837837837838,0.4857142857142857
SHP100008,2025-01-03 10:17:18.865721,WH-Bengaluru,South,Carrier B,Rail,554.7,71.2,133,3530,4737.69,0.2,0,0.3145757540194813,0.04960256802201162,0.26657172427620796,0.0,0.7059059059059059,0.6857142857142857
SHP100684,2025-07-27 15:40:23.019182,WH-Chennai,North,Carrier B,Road,548.9,399.1,126,1718,6787.53,0.5,0,0.31117239760591475,0.3002140018343014,0.3774644363319643,0.12244897959183672,0.34314314314314315,0.5857142857142857
SHP100120,2025-02-06 10:19:42.985821,WH-Bengaluru,North,Carrier B,Road,264.3,371.8,119,806,3672.58,0.2,0,0.14417321910573877,0.2793488229899113,0.2089511604577116,0.0,0.16056056056056056,0.4857142857142857
SHP100827,2025-09-09 01:34:52.743953,WH-Chennai,West,Carrier B,Air,1722.8,136.3,139,2750,18295.03375,1.0,0,1.0,0.09935799449709569,1.0,0.32653061224489793,0.5497497497497498,0.7714285714285715
SHP100547,2025-06-16 01:28:52.443703,WH-Mumbai,Central,Carrier D,Road,1041.7,259.8,112,1046,12374.02,1.8,1,0.6003403356413567,0.1937480892693366,0.6796836470861511,0.6530612244897959,0.2086086086086086,0.38571428571428573
SHP100725,2025-08-09 02:24:07.206005,WH-Kolkata,East,Carrier C,Road,522.9,516.9,118,1304,7301.07,1.2,0,0.2959159723037202,0.39024763069397733,0.40524604043233947,0.4081632653061224,0.2602602602602603,0.4714285714285714
SHP100019,2025-01-06 18:26:07.306088,WH-Delhi,Central,Carrier A,Road,231.4,50.2,123,4507,3094.96,1.4,1,0.12486797324257716,0.033552430449403856,0.17770294189545993,0.48979591836734687,0.9015015015015015,0.5428571428571428
SHP100087,2025-01-27 09:53:17.664720,WH-Delhi,North,Carrier C,Road,536.3,450.6,125,1110,7960.27,1.4,0,0.3037788991902358,0.3395750535004586,0.44090759244964556,0.48979591836734687,0.22142142142142143,0.5714285714285714
SHP100311,2025-04-05 09:58:05.904920,WH-Kolkata,Central,Carrier C,Air,312.8,250.9,96,4881,18033.09,0.4,0,0.1726323201502171,0.18694588810761234,0.985829307241758,0.08163265306122448,0.9763763763763764,0.15714285714285714
SHP100742,2025-08-14 06:15:54.795663,WH-Mumbai,North,Carrier B,Road,488.3,168.1,136,3700,5925.24,0.8,0,0.2756131909400305,0.123662488535616,0.33081607515325856,0.2448979591836735,0.7399399399399399,0.7285714285714285
SHP100816,2025-09-05 17:26:04.303586,WH-Delhi,North,Carrier A,Sea,432.5,159.7,135,3288,3500.74,1.1,0,0.24287055509916675,0.11724243350657289,0.19965492092698667,0.3673469387755102,0.6574574574574574,0.7142857142857143
SHP100471,2025-05-23 23:44:23.219349,WH-Mumbai,South,Carrier C,Road,360.6,94.1,124,4785,4150.9,0.8,0,0.2006806712827133,0.0671048608988077,0.23482742496153106,0.2448979591836735,0.9571571571571572,0.5571428571428572
SHP100186,2025-02-26 11:12:33.628023,WH-Bengaluru,North,Carrier C,Air,486.2,238.1,122,782,18295.03375,1.0,0,0.274380941204084,0.17716294711097522,1.0,0.32653061224489793,0.15575575575575576,0.5285714285714286
SHP101156,2025-12-17 22:41:56.096747,WH-Mumbai,South,Carrier C,Rail,561.4,76.8,120,1318,3846.77,0.7,0,0.3185072174627391,0.05388260470804035,0.21837453082466327,0.20408163265306117,0.26306306306306304,0.5
SHP100239,2025-03-14 13:22:16.113427,WH-Kolkata,West,Carrier B,Road,687.3,157.9,134,4933,7926.6,0.3,0,0.3923835230606736,0.1158667074289208,0.4390861051067713,0.040816326530612235,0.9867867867867868,0.7
SHP100840,2025-09-13 00:18:00.900750,WH-Delhi,East,Carrier A,Rail,263.5,71.3,118,3535,1855.4,0.9,0,0.14370379063490202,0.049678997248547845,0.11064494217068466,0.2857142857142857,0.7069069069069069,0.4714285714285714
SHP100101,2025-01-31 15:53:35.679733,WH-Delhi,West,Carrier C,Sea,611.8,256.4,123,990,2794.49,2.4,1,0.3480812111254547,0.1911494955671048,0.1614480472737367,0.8979591836734692,0.1973973973973974,0.5428571428571428
SHP100571,2025-06-23 08:20:49.040867,WH-Bengaluru,West,Carrier D,Road,306.1,271.6,111,362,4832.5,0.3,0,0.16870085670695928,0.20276673800061143,0.2717007772901048,0.040816326530612235,0.07167167167167167,0.37142857142857144
SHP100521,2025-06-08 04:02:36.130108,WH-Kolkata,East,Carrier C,Air,695.8,239.0,126,2515,18295.03375,0.5,0,0.3973712005633141,0.17785081014980125,1.0,0.12244897959183672,0.5027027027027027,0.5857142857142857
SHP101194,2025-12-29 11:34:10.708924,WH-Chennai,West,Carrier A,Road,706.2,200.9,122,268,8707.09,1.0,0,0.403473770684192,0.1487312748394986,0.4813092312202228,0.32653061224489793,0.05285285285285285,0.5285714285714286
SHP100198,2025-03-02 02:38:31.926605,WH-Chennai,South,Carrier A,Sea,332.6,160.3,135,2716,2163.44,1.1,0,0.18425067480342683,0.11770100886579027,0.12730936037974253,0.3673469387755102,0.542942942942943,0.7142857142857143
SHP100602,2025-07-02 18:12:54.645537,WH-Delhi,North,Carrier A,Rail,698.4,361.2,125,2648,5910.92,0.5,0,0.39889684309353357,0.2712473249770712,0.3300413885256982,0.12244897959183672,0.5293293293293293,0.5714285714285714
SHP100888,2025-09-27 14:01:54.095079,WH-Kolkata,West,Carrier C,Road,500.0,141.4,107,2192,5672.87,0.8,0,0.2824785823260181,0.10325588505044328,0.31716330530707,0.2448979591836735,0.43803803803803804,0.3142857142857143
SHP100978,2025-10-24 21:46:41.334445,WH-Delhi,South,Carrier B,Sea,1248.4,277.0,113,2847,5878.98,2.6500000000000004,1,0.7216289167938036,0.2068939162335677,0.32831349111757807,1.0,0.5691691691691692,0.4
SHP100664,2025-07-21 13:57:05.854879,WH-Chennai,Central,Carrier C,Road,830.3,490.7,97,160,12068.5,1.2,0,0.4762938622227438,0.37022317334148575,0.6631555564121109,0.4081632653061224,0.03123123123123123,0.17142857142857143
SHP100382,2025-04-26 23:16:45.838198,WH-Delhi,South,Carrier C,Road,337.3,150.4,123,4312,4441.42,0.6,0,0.18700856706959276,0.11013451543870374,0.25054404221284743,0.16326530612244897,0.8624624624624625,0.5428571428571428
SHP100700,2025-08-01 12:15:00.750625,WH-Kolkata,South,Carrier A,Rail,334.1,146.3,126,1841,2884.9,0.9,0,0.18513085318624575,0.10700091715071842,0.16633906808363452,0.2857142857142857,0.36776776776776776,0.5857142857142857
SHP100204,2025-03-03 22:21:31.075896,WH-Kolkata,Central,Carrier D,Road,173.8,904.7,119,2938,3245.19,0.3,0,0.09106912334233072,0.6866401712014675,0.18583011871518063,0.040816326530612235,0.5873873873873874,0.4857142857142857
SHP100702,2025-08-02 02:49:20.467055,WH-Bengaluru,South,Carrier A,Road,280.4,176.2,129,721,3324.44,1.2,0,0.15362046708132845,0.12985325588505042,0.19011740329857185,0.4081632653061224,0.14354354354354354,0.6285714285714286
SHP100393,2025-04-30 07:25:34.278565,WH-Chennai,East,Carrier B,Rail,341.7,82.2,135,4922,3006.87,0.2,0,0.1895904236591949,0.05800978294099664,0.1729374289749434,0.0,0.9845845845845845,0.7142857142857143
SHP100935,2025-10-11 20:28:37.431192,WH-Delhi,South,Carrier A,Road,920.4,409.2,123,4812,12148.17,2.4,0,0.5291632437507334,0.30793335371446034,0.6674655622513384,0.8979591836734692,0.9625625625625626,0.5428571428571428
SHP100582,2025-06-26 16:29:37.481234,WH-Chennai,North,Carrier C,Air,980.7,220.6,124,630,18295.03375,0.6,0,0.564546414740054,0.1637878324671354,1.0,0.16326530612244897,0.12532532532532534,0.5571428571428572
SHP100512,2025-06-05 10:28:07.406171,WH-Bengaluru,East,Carrier D,Rail,645.1,226.4,129,1967,5119.57,0.2,0,0.3676211712240347,0.1682207276062366,0.28723075565419465,0.0,0.392992992992993,0.6285714285714286
SHP100041,2025-01-13 10:43:44.186822,WH-Mumbai,West,Carrier D,Air,999.2,71.8,110,469,18295.03375,0.2,0,0.5754019481281539,0.05006114338122898,1.0,0.0,0.09309309309309309,0.35714285714285715
SHP100283,2025-03-27 21:57:29.874895,WH-Delhi,North,Carrier C,Road,171.6,97.8,136,1532,2656.51,0.8,0,0.08977819504752962,0.06993274228064811,0.15398357374924054,0.2448979591836735,0.3059059059059059,0.7285714285714285
SHP100650,2025-07-17 07:56:47.839866,WH-Delhi,South,Carrier A,Road,1127.7,98.1,118,3546,13567.21,1.8,1,0.650803896256308,0.07016202996025679,0.7442331119701459,0.6530612244897959,0.7091091091091091,0.4714285714285714
SHP100639,2025-07-13 23:47:59.399499,WH-Kolkata,West,Carrier B,Rail,1291.0,243.4,129,2661,9693.83,0.7,0,0.7466259828658608,0.18121369611739527,0.5346901168961278,0.20408163265306117,0.5319319319319319,0.6285714285714286
SHP100620,2025-07-08 05:21:52.093411,WH-Chennai,East,Carrier B,Road,152.4,227.3,136,4979,2156.22,1.279504021036675,0,0.07851191174744748,0.16890859064506267,0.1269187711722714,0.44061388613741836,0.995995995995996,0.7285714285714285
SHP100455,2025-05-19 03:09:45.487906,WH-Bengaluru,South,Carrier B,Road,468.5,133.0,142,30,5308.06,0.5,0,0.2639948362868208,0.09683583002140018,0.29742773068414313,0.12244897959183672,0.005205205205205205,0.8142857142857143
SHP100868,2025-09-21 12:18:36.930775,WH-Chennai,West,Carrier B,Road,522.6,181.2,123,4559,7386.41,1.5,0,0.2957399366271564,0.13367471721186178,0.40986278322535663,0.5306122448979592,0.9119119119119119,0.5428571428571428
SHP100154,2025-02-16 18:03:18.165137,WH-Kolkata,North,Carrier B,Air,300.6,80.9,127,3521,16322.33,1.0,0,0.16547353596995656,0.05701620299602568,0.893280222397816,0.32653061224489793,0.7041041041041041,0.6
SHP100559,2025-06-19 16:54:50.742285,WH-Chennai,South,Carrier D,Road,111.3,209.9,115,1946,1712.17,0.9,0,0.054395024058209125,0.15560990522775908,0.10289645294823511,0.2857142857142857,0.3887887887887888,0.42857142857142855
SHP100776,2025-08-24 13:59:29.974979,WH-Kolkata,West,Carrier C,Road,434.9,752.8,131,4251,6507.42,0.9,0,0.244278840511677,0.570544176092938,0.3623109816360183,0.2857142857142857,0.8502502502502503,0.6571428571428571
SHP100111,2025-02-03 16:45:14.261884,WH-Delhi,North,Carrier A,Road,636.2,151.4,126,3692,8611.97,0.7,0,0.3623987794859758,0.11089880770406603,0.47616340775558963,0.20408163265306117,0.7383383383383383,0.5857142857142857
SHP100937,2025-10-12 11:02:57.147623,WH-Bengaluru,Central,Carrier D,Road,539.4,124.4,100,566,6855.12,1.8,1,0.3055979345147283,0.09026291653928463,0.3811209355747582,0.6530612244897959,0.11251251251251251,0.21428571428571427
SHP100880,2025-09-25 03:44:35.229357,WH-Delhi,West,Carrier B,Road,451.2,272.5,112,1965,6155.95,0.2,0,0.2538434456049759,0.20345460103943747,0.34329707737703385,0.0,0.3925925925925926,0.38571428571428573
SHP101158,2025-12-18 13:16:15.813177,WH-Kolkata,South,Carrier B,Rail,604.2,184.8,97,2773,5381.01,0.4,0,0.34362164065250556,0.136426169367166,0.3013741964299903,0.08163265306122448,0.5543543543543543,0.17142857142857143
SHP100903,2025-10-02 03:19:21.968306,WH-Bengaluru,East,Carrier A,Sea,620.1,29.0,110,2219,2705.91,1.5,1,0.3529515315103861,0.01734943442372363,0.1566560262214112,0.5306122448979592,0.44344344344344344,0.35714285714285715
SHP101101,2025-12-01 05:57:53.894912,WH-Mumbai,East,Carrier B,Road,1007.9,502.5,115,4042,13753.44,1.1,0,0.5805069827485037,0.3792418220727606,0.7543078250044041,0.3673469387755102,0.8084084084084084,0.42857142857142855
SHP100912,2025-10-04 20:53:50.692243,WH-Delhi,South,Carrier D,Road,1133.4,145.3,113,3942,13213.82,2.0,1,0.6541485741110199,0.10623662488535615,0.7251153391130528,0.7346938775510203,0.7883883883883884,0.4
